trial,local_us,latency
1107,1747604567051602,11177
1108,1747604567062793,10987
1109,1747604567073792,15384
1110,1747604567089190,11437
1111,1747604567100641,22991
1112,1747604567123645,21888
1113,1747604567145546,22662
1114,1747604567168221,9966
1115,1747604567178201,11713
1116,1747604567189926,22301
1117,1747604567212241,16043
1118,1747604567228297,18484
1119,1747604567246794,11475
1120,1747604567258282,15306
1121,1747604567273600,24866
1122,1747604567298480,12314
1123,1747604567310807,15044
1124,1747604567325865,27824
1125,1747604567353703,17715
1126,1747604567371432,22348
1127,1747604567393793,10350
1128,1747604567404156,10890
1129,1747604567415059,12871
1130,1747604567427944,15422
1131,1747604567443379,23568
1132,1747604567466960,11590
1133,1747604567478564,16401
1134,1747604567494977,11008
1135,1747604567505999,11274
1136,1747604567517286,32345
1137,1747604567549644,18379
1138,1747604567568036,22067
1139,1747604567590117,22343
1140,1747604567612474,16901
1141,1747604567629388,11133
1142,1747604567640535,16725
1143,1747604567657274,16317
1144,1747604567673604,16622
1145,1747604567690239,23867
1146,1747604567714120,12026
1147,1747604567726159,16369
