trial,local_us,remote_us,latency_us,delta_local_us,delta_remote_us,error_us
546,22472359,1747578839856342,6664,16000,16501,501
547,22488359,1747578839886302,15944,16000,29960,13960
548,22512359,1747578839893675,4410,24000,7373,-16627
549,22526359,1747578839911654,7542,14000,17979,3979
550,22542359,1747578839957336,27150,16000,45682,29682
551,22578359,1747578839963471,8133,36000,6135,-29865
552,22596359,1747578839981038,7396,18000,17567,-433
553,22612359,1747578840015189,19418,16000,34151,18151
554,22640359,1747578840022984,5831,28000,7795,-20205
555,22654359,1747578840041307,8698,14000,18323,4323
556,22672359,1747578840073775,18621,18000,32468,14468
557,22700359,1747578840401611,326870,28000,327836,299836
558,23036359,1747578840589401,197556,336000,187790,-148210
559,23242359,1747578840840807,198796,206000,251406,45406
560,23450359,1747578841087233,191184,208000,246426,38426
561,23650359,1747578841056904,21976,200000,18446744073709521287,-230329
562,23680359,1747578841063652,6459,30000,6748,-23252
563,23696359,1747578841081494,8540,16000,17842,1842
564,23714359,1747578841412463,341638,18000,330969,312969
565,24064359,1747578841589052,193168,350000,176589,-173411
566,24266359,1747578841847590,198364,202000,258538,56538
567,24474359,1747578842045145,191448,208000,197555,-10445
568,24674359,1747578842318122,196149,200000,272977,72977
569,24880359,1747578842308838,37544,206000,18446744073709542332,-215284
570,24926359,1747578842323545,17480,46000,14707,-31293
571,24952359,1747578842636260,327487,26000,312715,286715
572,25288359,1747578842832466,196651,336000,196206,-139794
573,25494359,1747578843096130,195292,206000,263664,57664
574,25698359,1747578843093843,15860,204000,18446744073709549329,-206287
575,25722359,1747578843458048,394724,24000,364205,340205
576,26126359,1747578843538232,26460,404000,80184,-323816
577,26162359,1747578843557645,15559,36000,19413,-16587
578,26186359,1747578843575756,10120,24000,18111,-5889
579,26206359,1747578843597555,12978,20000,21799,1799
580,26228359,1747578843613659,8530,22000,16104,-5896
581,26246359,1747578843922161,268484,18000,308502,290502
582,26524359,1747578844151472,190851,278000,229311,-48689
583,26724359,1747578844132981,27808,200000,18446744073709533125,-218491
584,26760359,1747578844498369,363099,36000,365388,329388
585,27132359,1747578844681556,198546,372000,183187,-188813
586,27340359,1747578844941371,194165,208000,259815,51815
587,27544359,1747578844934433,11279,204000,18446744073709544678,-210938
588,27564359,1747578845356642,381274,20000,422209,402209
589,27954359,1747578845525502,202678,390000,168860,-221140
590,28166359,1747578845553340,8961,212000,27838,-184162
591,28184359,1747578845603275,30299,18000,49935,31935
592,28224359,1747578845612169,10894,40000,8894,-31106
593,28244359,1747578845636101,15321,20000,23932,3932
594,28268359,1747578845656640,16332,24000,20539,-3461
595,28294359,1747578845676247,5430,26000,19607,-6393
596,28308359,1747578845720000,26650,14000,43753,29753
597,28344359,1747578845738275,16890,36000,18275,-17725
598,28370359,1747578845783705,26239,26000,45430,19430
599,28406359,1747578845905200,83470,36000,121495,85495
600,28498359,1747578845880213,4756,92000,18446744073709526629,-116987
601,28512359,1747578846088037,253753,14000,207824,193824
602,28774359,1747578846174056,22891,262000,86019,-175981
603,28806359,1747578846216967,24838,32000,42911,10911
604,28840359,1747578846224166,6750,34000,7199,-26801
605,28856359,1747578846264587,23674,16000,40421,24421
606,28888359,1747578846274531,8410,32000,9944,-22056
607,28906359,1747578846299948,13627,18000,25417,7417
608,28928359,1747578846313421,7690,22000,13473,-8527
609,28944359,1747578846328036,6624,16000,14615,-1385
610,28960359,1747578846345769,7319,16000,17733,1733
611,28976359,1747578846381056,20592,16000,35287,19287
612,29006359,1747578846394927,9851,30000,13871,-16129
613,29024359,1747578846477770,56309,18000,82843,64843
614,29090359,1747578846480936,11098,66000,3166,-62834
615,29110359,1747578846719546,269236,20000,238610,218610
616,29388359,1747578846795623,29148,278000,76077,-201923
617,29426359,1747578846820754,19684,38000,25131,-12869
618,29454359,1747578846838945,8550,28000,18191,-9809
619,29472359,1747578846973900,88626,18000,134955,116955
620,29570359,1747578846962096,12183,98000,18446744073709539812,-109804
621,29592359,1747578847121500,194172,22000,159404,137404
622,29796359,1747578847239299,46199,204000,117799,-86201
623,29852359,1747578847375647,138843,56000,136348,80348
624,30000359,1747578847393213,13556,148000,17566,-130434
625,30022359,1747578847442929,33629,22000,49716,27716
626,30064359,1747578847457617,12588,42000,14688,-27312
627,30086359,1747578847509731,36945,22000,52114,30114
628,30132359,1747578847519327,9727,46000,9596,-36404
629,30150359,1747578847569738,30356,18000,50411,32411
630,30190359,1747578847589867,16912,40000,20129,-19871
631,30216359,1747578847637808,31400,26000,47941,21941
632,30256359,1747578847642061,8639,40000,4253,-35747
633,30274359,1747578847664978,11198,18000,22917,4917
634,30294359,1747578847680980,9169,20000,16002,-3998
635,30312359,1747578847694568,4978,18000,13588,-4412
636,30326359,1747578847756775,39195,14000,62207,48207
637,30374359,1747578847764686,11235,48000,7911,-40089
638,30394359,1747578847810544,30050,20000,45858,25858
639,30434359,1747578847826758,15767,40000,16214,-23786
640,30458359,1747578847907457,51507,24000,80699,56699
641,30518359,1747578847929195,25314,60000,21738,-38262
642,30552359,1747578848012063,56668,34000,82868,48868
643,30618359,1747578848033723,27667,66000,21660,-44340
644,30654359,1747578848040880,8204,36000,7157,-28843
645,30672359,1747578848065562,15548,18000,24682,6682
646,30696359,1747578848138196,46219,24000,72634,48634
647,30752359,1747578848135529,6247,56000,18446744073709548949,-58667
648,30768359,1747578848341355,249516,16000,205826,189826
649,31026359,1747578848435686,29894,258000,94331,-163669
650,31064359,1747578848465269,17979,38000,29583,-8417
651,31090359,1747578848493087,20037,26000,27818,1818
652,31120359,1747578848530533,23931,30000,37446,7446
653,31152359,1747578848547195,17597,32000,16662,-15338
654,31178359,1747578848628924,54147,26000,81729,55729
655,31242359,1747578848688039,48040,64000,59115,-4885
656,31300359,1747578848686255,7297,58000,18446744073709549832,-59784
657,31316359,1747578848710619,16981,16000,24364,8364
658,31342359,1747578848734002,20119,26000,23383,-2617
659,31372359,1747578848754760,5754,30000,20758,-9242
660,31386359,1747578848932075,114098,14000,177315,163315
661,31510359,1747578848896466,8133,124000,18446744073709516007,-159609
662,31528359,1747578848910755,5107,18000,14289,-3711
663,31542359,1747578848947329,23104,14000,36574,22574
664,31574359,1747578848985996,24380,32000,38667,6667
665,31608359,1747578849018624,25545,34000,32628,-1372
666,31642359,1747578849096402,55784,34000,77778,43778
667,31706359,1747578849091921,10564,64000,18446744073709547135,-68481
668,31726359,1747578849142118,27453,20000,50197,30197
669,31762359,1747578849144797,6067,36000,2679,-33321
670,31778359,1747578849164465,8378,16000,19668,3668
671,31796359,1747578849198097,23072,18000,33632,15632
672,31828359,1747578849215317,8454,32000,17220,-14780
673,31846359,1747578849260541,26674,18000,45224,27224
674,31882359,1747578849269412,8939,36000,8871,-27129
675,31900359,1747578849322074,34481,18000,52662,34662
676,31944359,1747578849326692,5857,44000,4618,-39382
677,31958359,1747578849346979,16031,14000,20287,6287
678,31984359,1747578849422185,42759,26000,75206,49206
679,32036359,1747578849423205,8846,52000,1020,-50980
680,32054359,1747578849438189,6983,18000,14984,-3016
681,32070359,1747578849457943,8857,16000,19754,3754
682,32088359,1747578849477811,11871,18000,19868,1868
683,32108359,1747578849497715,10563,20000,19904,-96
684,32128359,1747578849529579,21594,20000,31864,11864
685,32158359,1747578849547722,10388,30000,18143,-11857
686,32178359,1747578849563329,7755,20000,15607,-4393
687,32194359,1747578849631061,49128,16000,67732,51732
688,32252359,1747578849647722,14075,58000,16661,-41339
689,32276359,1747578849665142,11454,24000,17420,-6580
690,32296359,1747578849681022,9059,20000,15880,-4120
691,32314359,1747578849764655,51576,18000,83633,65633
692,32374359,1747578849762819,9907,60000,18446744073709549780,-61836
693,32392359,1747578849777710,8766,18000,14891,-3109
694,32410359,1747578849801304,11604,18000,23594,5594
695,32430359,1747578849889195,56299,20000,87891,67891
696,32496359,1747578849891453,16546,66000,2258,-63742
697,32522359,1747578849966626,46491,26000,75173,49173
698,32578359,1747578849970356,16698,56000,3730,-52270
699,32604359,1747578850273572,254602,26000,303216,277216
700,32868359,1747578850273247,22425,264000,18446744073709551291,-264325
701,32900359,1747578850282417,4872,32000,9170,-22830
702,32914359,1747578850310195,20055,14000,27778,13778
703,32944359,1747578850338715,15303,30000,28520,-1480
704,32968359,1747578850363668,21283,24000,24953,953
705,32998359,1747578850398278,17590,30000,34610,4610
706,33024359,1747578850415962,12408,26000,17684,-8316
707,33046359,1747578850434827,9350,22000,18865,-3135
708,33064359,1747578850451653,8593,18000,16826,-1174
709,33082359,1747578850464296,4898,18000,12643,-5357
710,33096359,1747578850483357,8790,14000,19061,5061
711,33114359,1747578850518242,19875,18000,34885,16885
712,33142359,1747578850526853,6550,28000,8611,-19389
713,33158359,1747578850545711,8621,16000,18858,2858
714,33176359,1747578850577073,17797,18000,31362,13362
715,33202359,1747578850587769,7617,26000,10696,-15304
716,33218359,1747578850600279,4724,16000,12510,-3490
717,33232359,1747578850632039,17004,14000,31760,17760
718,33258359,1747578850644118,9619,26000,12079,-13921
719,33276359,1747578850659027,5427,18000,14909,-3091
720,33290359,1747578850688640,16022,14000,29613,15613
721,33316359,1747578850698430,5047,26000,9790,-16210
722,33330359,1747578850720900,10704,14000,22470,8470
723,33350359,1747578850751476,19625,20000,30576,10576
724,33378359,1747578850760978,5239,28000,9502,-18498
725,33392359,1747578850774277,4909,14000,13299,-701
726,33406359,1747578850809563,19645,14000,35286,21286
727,33434359,1747578850819378,6890,28000,9815,-18185
728,33450359,1747578850831679,4468,16000,12301,-3699
729,33464359,1747578850877091,25314,14000,45412,31412
730,33498359,1747578850881161,6916,34000,4070,-29930
731,33514359,1747578850899613,7564,16000,18452,2452
732,33530359,1747578850926736,14906,16000,27123,11123
733,33554359,1747578850936587,5982,24000,9851,-14149
734,33568359,1747578850953023,6807,14000,16436,2436
735,33584359,1747578850992497,23220,16000,39474,23474
736,33616359,1747578850997750,4494,32000,5253,-26747
737,33630359,1747578851013700,7251,14000,15950,1950
738,33646359,1747578851216026,235076,16000,202326,186326
739,33890359,1747578851274524,6953,244000,58498,-185502
740,33906359,1747578851291274,7609,16000,16750,750
741,33922359,1747578851336663,27147,16000,45389,29389
742,33958359,1747578851340676,5612,36000,4013,-31987
743,33972359,1747578851360514,10092,14000,19838,5838
744,33992359,1747578851383536,11084,20000,23022,3022
745,34012359,1747578851400503,9005,20000,16967,-3033
746,34030359,1747578851422430,12294,18000,21927,3927
747,34052359,1747578851440436,9550,22000,18006,-3994
748,34070359,1747578851455167,7303,18000,14731,-3269
749,34086359,1747578851469598,6339,16000,14431,-1569
750,34102359,1747578851525522,32909,16000,55924,39924
751,34144359,1747578851530643,8341,42000,5121,-36879
752,34162359,1747578851546862,6511,18000,16219,-1781
753,34178359,1747578851587431,23236,16000,40569,24569
754,34210359,1747578851600707,12451,32000,13276,-18724
755,34232359,1747578851617560,7532,22000,16853,-5147
756,34248359,1747578851635036,8702,16000,17476,1476
757,34266359,1747578851650417,6866,18000,15381,-2619
758,34282359,1747578851671478,10077,16000,21061,5061
759,34302359,1747578851834812,205217,20000,163334,143334
760,34516359,1747578851956687,54080,214000,121875,-92125
761,34580359,1747578852013620,48994,64000,56933,-7067
762,34638359,1747578852253758,270440,58000,240138,182138
763,34918359,1747578852360218,59687,280000,106460,-173540
764,34986359,1747578852380311,13960,68000,20093,-47907
765,35008359,1747578852440838,53003,22000,60527,38527
766,35070359,1747578852660547,255405,62000,219709,157709
767,35334359,1747578852900341,187703,264000,239794,-24206
768,35530359,1747578852946624,38914,196000,46283,-149717
769,35578359,1747578852989443,25105,48000,42819,-5181
770,35612359,1747578853003511,11281,34000,14068,-19932
771,35632359,1747578853014998,6877,20000,11487,-8513
772,35648359,1747578853039985,11414,16000,24987,8987
773,35668359,1747578853058451,10398,20000,18466,-1534
774,35688359,1747578853070477,5055,20000,12026,-7974
775,35702359,1747578853107708,22972,14000,37231,23231
776,35734359,1747578853117274,5606,32000,9566,-22434
777,35748359,1747578853130454,5092,14000,13180,-820
778,35762359,1747578853179688,28728,14000,49234,35234
779,35800359,1747578853183099,5346,38000,3411,-34589
780,35814359,1747578853196946,5504,14000,13847,-153
781,35828359,1747578853235279,21891,14000,38333,24333
782,35858359,1747578853241598,6375,30000,6319,-23681
783,35874359,1747578853261912,8591,16000,20314,4314
784,35892359,1747578853291375,16602,18000,29463,11463
785,35918359,1747578853300662,5102,26000,9287,-16713
786,35932359,1747578853314235,5542,14000,13573,-427
787,35946359,1747578853350421,19631,14000,36186,22186
788,35974359,1747578853370871,16912,28000,20450,-7550
789,36000359,1747578853417205,30084,26000,46334,20334
790,36040359,1747578853423250,6071,40000,6045,-33955
791,36056359,1747578853439516,5747,16000,16266,266
792,36070359,1747578853484318,26276,14000,44802,30802
793,36106359,1747578853488920,5846,36000,4602,-31398
794,36120359,1747578853502822,5324,14000,13902,-98
795,36134359,1747578853532323,15655,14000,29501,15501
796,36158359,1747578853549226,11638,24000,16903,-7097
797,36178359,1747578853561040,6234,20000,11814,-8186
798,36194359,1747578853588626,13521,16000,27586,11586
799,36216359,1747578853600718,7068,22000,12092,-9908
800,36232359,1747578853617289,6928,16000,16571,571
801,36248359,1747578853647796,17101,16000,30507,14507
802,36274359,1747578853665006,11294,26000,17210,-8790
803,36294359,1747578853680716,8570,20000,15710,-4290
804,36312359,1747578853723446,25788,18000,42730,24730
805,36346359,1747578853732734,8347,34000,9288,-24712
806,36364359,1747578853749428,7880,18000,16694,-1306
807,36380359,1747578853777761,15217,16000,28333,12333
808,36404359,1747578853786421,5069,24000,8660,-15340
809,36418359,1747578853805254,8060,14000,18833,4833
810,36436359,1747578854108600,317171,18000,303346,285346
811,36762359,1747578854150233,9918,326000,41633,-284367
812,36780359,1747578854162499,5625,18000,12266,-5734
813,36794359,1747578854198788,20732,14000,36289,22289
814,36824359,1747578854208068,6724,30000,9280,-20720
815,36840359,1747578854225154,9722,16000,17086,1086
816,36858359,1747578854248974,11076,18000,23820,5820
817,36878359,1747578854260314,5691,20000,11340,-8660
